"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Number of copies","Quotes","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description","Date added"
"297278","9788580574517","Meus livros","Yah",0,,,0,0,,,,,0,1,"","A menina que roubava livros",,"pt","Death","Markus Zusak","","Vera Ribeiro","","","","Intrínseca",480,"2014-01-06","paperback",,,,,,,,,,"A trajetória de Liesel Meminger é contada por uma narradora mórbida, porém surpreendentemente simpática. Ao perceber que a pequena ladra de livros lhe escapa, a Morte afeiçoa-se à menina e rastreia suas pegadas de 1939 a 1943. Traços de uma sobrevivente: a mãe comunista, perseguida pelo nazismo, envia Liesel e o irmão para o subúrbio pobre de uma cidade alemã, onde um casal se dispõe a adotá-los por dinheiro. O garoto morre no trajeto e é enterrado por um coveiro que deixa cair um livro na neve. É o primeiro de uma série que a menina vai surrupiar ao longo dos anos. O único vínculo com a família é esta obra, que ela ainda não sabe ler.

Assombrada por pesadelos, ela compensa o medo e a solidão das noites com a conivência do pai adotivo, um pintor de parede bonachão que lhe dá lições de leitura. Alfabetizada sob vistas grossas da madrasta, Liesel canaliza urgências para a literatura. Em tempos de livros incendiados, ela os furta, ou os lê na biblioteca do prefeito da cidade.

A vida ao redor é a pseudo-realidade criada em torno do culto a Hitler na Segunda Guerra. Ela assiste à eufórica celebração do aniversário do Führer pela vizinhança. Teme a dona da loja da esquina, colaboradora do Terceiro Reich. Faz amizade com um garoto obrigado a integrar a Juventude Hitlerista. E ajuda o pai a esconder no porão um judeu que escreve livros artesanais para contar a sua parte naquela História. A Morte, perplexa diante da violência humana, dá um tom leve e divertido à narrativa deste d...","2023-10-20"
"6475470","9788526011700","Meus livros","Digo",0,,,0,0,,,,,0,1,"","BERENICE DETETIVE: UMA AVENTURA DA TURMA DO GORDO",,"pt","Fiction","João Carlos Marinho","","","","","","GLOBAL",160,"2017-01-01","paperback","Turma do Gordo",3,"lent","Nicolly","2024-01-27",,,,,"Descrição
Resenha da Editora
O autor realiza aqui também um antigo sonho seu: colocar a energia, a vida e a alegria da turma dentro da estrutura rígida de uma história policial clássica que exige rigoroso realismo e perfeito desdobramento lógico dos fatos, dando condições ao leitor de penetrar no mistério e na grande surpresa final. Este livro ganhou o mais importante prêmio já oferecido no Brasil destinado especificamente a obras infantojuvenis já publicadas: o Prêmio Mercedes-Benz de 1988. O tema é o assassinato de uma escritora que vai fazer uma palestra em classe e come uma maçã envenenada entregue por um dos alunos. Mas muitos alunos deram maçãs. Há que investigar a vida particular da escritora e a vida de cada aluno para saber quem tinha interesse no crime. A vida íntima da escritora se desvenda, personagens curiosos vão aparecendo, um guru que fundou uma seita fazendo uma salada de budismo e coisas da cabeça dele, numa réplica do sempre atual Tartufo, e por aí afora.

Sobre o Autor
João Carlos Marinho - João Carlos Marinho nasceu no Rio de Janeiro em 25 de setembro de 1935, mudando-se logo para Santos, onde cursou o primário no Ateneu Progresso Brasileiro. Fez o ginasial em São Paulo no Colégio Mackenzie, mudando-se depois para Lausanne, na Suíça, onde cursou o colegial e obteve o diploma da Maturité Fédérale Suiça. Voltando ao Brasil, fixou residência em São Paulo e diplomou-se em Direito pela Faculdade do Largo de São Francisco (USP). Uma vez formado, passou a adv...","2023-10-20"
"5072923","9786555110296","Meus livros","",0,,,0,0,,,,,0,1,"","O Hobbit: ou lá e volta outra vez",,"pt","","J.R.R. Tolkien","","Reinaldo José Lopes","","","","Harper Collins Brasil",400,"2019-01-01","paperback",,,,,,,,,,"Bilbo Bolseiro era um dos mais respeitáveis hobbits de todo o Condado até que, um dia, o mago Gandalf bate à sua porta. A partir de então, toda sua vida pacata e campestre soprando anéis de fumaça com seu belo cachimbo começa a mudar. Ele é convocado a participar de uma aventura por ninguém menos do que Thorin Escudo-de-Carvalho, um príncipe do poderoso povo dos Anãos. Essa jornada fará Bilbo, Gandalf e 13 anãos atravessarem a Terra-média, passando por inúmeros perigos, sejam eles, os imensos trols, as Montanhas Nevoentas infestadas de gobelins ou a muito antiga e misteriosa Trevamata, até chegarem (se conseguirem) na Montanha Solitária. Lá está um incalculável tesouro, mas há um porém. Deitado em cima dele está Smaug, o Dourado, um dragão malicioso que... bem, você terá que ler e descobrir. 

Lançado em 1937, O Hobbit é um divisor de águas na literatura fantástica mundial. Mais de 80 anos após a sua publicação, o livro que antecede os ocorridos em O Senhor dos Anéis continua arrebatando fãs de todas as idades, talvez pelo seu tom brincalhão com uma pitada de magia élfica, ou talvez porque J.R.R. Tolkien tenha escrito o melhor livro infanto-juvenil de todos os tempos.","2023-10-20"
"494350","9788575423844","Meus livros","",0,,,0,0,,,,,0,1,"","Nao Deixe Para Depois O Que Voce Pode Fazer Agora (Em Portugues do Brasil)","Coleção Autoestima",,"","Rita Emmett","","","","","","Sextante",,"2008-01-01","paperback",,,,,,,,,,"Nao adie a leitura deste livro! - Jack Canfield, co-autor de Historias para Aquecer o Coracao 

E facil cair na tentacao de deixar para amanha um trabalho ou obrigacao que deveria ser feito hoje. Quase todo mundo empurra de vez em quando alguma tarefa com a barriga, seja por preguica, medo, falta de organizacao ou excesso de compromissos.

Protelacao e um habito que pode e deve ser modificado. Ja! Rita Emmett ensina tecnicas e truques para:
- identificar como e por que voce adia coisas.
- desenvolver estrategias para manter a motivacao e nao desistir antes de finalizar uma tarefa chata.
- organizar o seu tempo e esus esforcos para atingir suas metas e conquistar seus objetivos.

Adiar sempre as coisas pode trazer problemas para a sua vida pessoal e profissional, causando angustia, baixa auto-estima e ate prejuizos financeiros.","2023-10-20"
"1891386","9789723810110","Meus livros","Arrumar",0,,,0,0,,,,,0,1,"","O Todo-Poderoso",,"pt","","Irving Wallace","","Fernanda Pinto Rodrigues","","","","Livros do Brasil",361,"1983-01-01","paperback",,,,,,,,,,"When the hunger for power becomes a craving--a ruling obsession--it is not enough for a man like Edward Armstead to head a vast news empire. First he will want to shape the news - then manipulate and control it - and finally he will want to create it.","2023-10-20"
"113768","9788578274887","Meus livros","",0,,,0,0,,,,,0,1,"","O Silmarillion",,"pt","","J.R.R. Tolkien","","Waldéa Barcellos","","","","WMF Martins Fontes",480,"2009-01-01","paperback",,,,,,,,,,"'O Silmarillion' relata acontecimentos de uma época muito anterior ao final da Terceira Era, quando ocorreram os eventos narrados em 'O Senhor dos Anéis'. São lendas derivadas de um passado remoto, ligadas às Silmarils, três gemas perfeitas criadas por Fëanor, o mais talentoso dos elfos.","2023-10-20"
"720252","9788581634937","Meus livros","",0,,,0,0,,,,,0,1,"","Sussurros do País das Maravilhas (Em Portuguese do Brasil)",,,"","A. G. Howard","","","","","","Novo Conceito",,,"paperback","Splintered",3.5,,,,,,,,"Alyssa Gardner entrou na toca do coelho para assumir o controle do seu destino. Ela sobreviveu à batalha pelo País das Maravilhas e pelo seu coração. No conto O Menino na Teia, a mãe de Alyssa relembra o período em que viveu no País das Maravilhas e resgatou o homem que se tornaria seu marido e pai de sua filha. No A Mariposa no Espelho, conhecemos as lembranças de Morfeu, de quando ele mergulhou nas memórias de Jeb para descobrir os segredos dele e tentar ganhar, de uma vez por todas, o disputado coração de Alyssa. No Seis Coisas Impossíveis, Alyssa revive os momentos mais preciosos de sua vida após Qualquer outro lugar, e sobre o papel mágico que desempenhou para preservar a felicidade daqueles que ela ama. Neste livro você encontrará três contos de lembranças inéditas e inesquecíveis. Junte-se novamente aos personagens da série O Lado mais Sombrio e embarque no fantástico mundo do País das Maravilhas.","2023-10-20"
"1300729","9788581638300","Meus livros","",0,,,0,0,,,,,0,1,"","Qualquer Outro Lugar - Vol.3 - Serie Splintered",,"pt","Science Fiction,Fantasy","A G Howard","","","","","","Buobooks",416,,"paperback","Splintered",3,,,,,,,,"""Alyssa está tentando entrar novamente no País das Maravilhas. Os portais para o reino se fecharam, não sem antes levarem sua mãe. Jeb e Morfeu estão presos em Qualquer Outro Lugar, reino em que intraterrenos expulsos do País das Maravilhas estão vivendo. Para resgatá-los, ela precisa recorrer à ajuda de seu pai. Juntos, eles iniciam uma missão quase impossível para tentar resgatar entes queridos, restaurar o equilíbrio dos reinos e o lugar dela como Rainha. Alyssa precisa lutar não só com a Rainha Vermelha, um espírito malicioso que tem a intenção de refazer o País das Maravilhas à própria imagem, mas também reconstruir seu relacionamento com Jeb, o mortal que ela ama, e Morfeu, o ser fantástico que também reivindica seu coração. E, se todos tiverem sucesso e saírem vivos, eles poderão finalmente ter o felizes para sempre.""","2023-10-20"
"720249","9788581635613","Meus livros","",0,,,0,0,,,,,0,1,"","Atrás do Espelho (O lado mais sombrio, #2)",,"pt","","A.G. Howard","","Denise Tavares Gonçalves","","","","Novo Conceito",400,"2014-09-16","paperback","Splintered",2,,,,,,,,"Em O Lado mais Sombrio , a releitura dark de Alice no País das Maravilhas , Alyssa Gardner foi coroada Rainha, mas acabou preferindo deixar seus afazeres reais para trás e viver no mundo dos humanos. Durante um ano ela tentou voltar a ser a Alyssa de antes, com seu namorado, Jeb, sua mãe, que voltou para casa, seus amigos, o baile de formatura e a promessa de ter um futuro em Londres. No entanto, Morfeu, o intraterreno sedutor e manipulador que povoa os sonhos de Alyssa, não permitirá que ela despreze o seu legado. O mesmo vale para o País das Maravilhas, que parece não ter superado o abandono. Alyssa se vê dividida entre dois mundos: Jeb e sua vida como humana... e a loucura inebriante do mundo de Morfeu. Quando o reino delirante começa a invadir sua vida real , Alyssa precisa encontrar uma forma de manter o equilíbrio entre as duas dimensões ou perder tudo aquilo que mais ama.","2023-10-20"
"522932","9788581633381","Meus livros","",0,,,0,0,,,,,0,1,"","O Lado Mais Sombrio (O lado mais sombrio, #1)","BEM-VINDO AO VERDADEIRO PAIS DAS MARAVILHAS","pt","","A.G. Howard","","Denise Tavares Gonçalves","","","","Novo Conceito",368,"2014-04-16","paperback","Splintered",1,,,,,,,,"Alyssa Gardner ouve os pensamentos das plantas e animais. Por enquanto ela consegue esconder as alucinações, mas já conhece o seu destino: terminará num sanatório como sua mãe. A insanidade faz parte da família desde que a sua tataravó, Alice Liddell, falava a Lewis Carroll sobre os seus estranhos sonhos, inspirando-o a escrever o clássico Alice no País das Maravilhas. Mas talvez ela não seja louca. E talvez as histórias de Carroll não sejam tão fantasiosas quanto possam parecer. Para quebrar a maldição da loucura na família, Alyssa precisa entrar na toca do coelho e consertar alguns erros cometidos no País das Maravilhas, um lugar repleto de seres estranhos com intenções não reveladas. Alyssa leva consigo o seu amigo da vida real – o superprotetor Jeb –, mas, assim que a jornada começa, ela se vê dividida entre a sensatez deste e a magia perigosa e encantadora de Morfeu, o seu guia no País das Maravilhas. Ninguém é o que parece no País das Maravilhas. Nem mesmo Alyssa...","2023-10-20"
"12576224","9788533912168","Meus livros","Yah,Clássicos",0,,,0,0,,,,,0,1,"","Iracema & Ubirajara",,"pt br","","José Martiniano de Alencar,Celso Leopoldo Pagnan","","","","","",,64,"2009-01-01",,,,,,,,,,,,"2023-10-20"
"466569","9788513011171","Meus livros","Yah,Clássicos",0,,,0,0,5,,,,0,1,"","Um Conto de Duas Cidades",,"pt","","Charles Dickens","","","","","","Nova Cultural",510,"2003-01-01","hardcover",,,,,,,,,,"'Um conto de duas cidades' apresenta aventura, romance e tragédia e teve como inspiração a obra 'História da Revolução'. Dickens nesta obra uma pintura da Revolução Francesa. O autor evita o posicionamento político, centrando a narrativa nas observações de cunho social e no impacto individual que aquele processo impingiu ao aristocrata, ao burguês, ao camponês, ao malandro, ao vagabundo. De um lado, são apresentadas personagens como o ex-prisioneiro da Bastilha, doutor Manette; Charles Darnay, o aristocrata que rompe com a família e com sua classe social; o senhor Lorry, a personificação do inglês sistemático e virtuoso; a senhora Defarge, face cruel e impiedosa das jacqueries; o enigmático Sidney Carton, aquele que confere à trama o que ela tem de mais romanesco. Todos eles de personalidades marcantes, na melhor tradição do romance folhetinesco. De outro lado, contrapõe-se a multidão - o povo miserável de Paris e de seus arrabaldes, ora animalizado na pobreza à qual os empurrou uma voraz aristocracia, ora plateia ensandecida do espetáculo dantesco de 'La Guillotine'.","2023-10-20"
"10783452","9788542600070","Meus livros","Yah",0,,,0,0,,,,,0,1,"","The Perfect Prince (Monica Teen #6)",,"en","Comics & Graphic Novels","Mauricio de Sousa","","","","","","Panini",130,"2005-07-06","paperback",,,,,,,,,,"Ficou ainda mais divertido aprender e praticar inglês! Confiras as aventuras da Turma Jovem na revista Monica Teen!","2023-10-20"
"44504","9788577344161","Meus livros","Digo",0,,,0,0,,,,,0,1,"","Wayne de Gotham",,"pt","","Tracy Hickman","","Alexandre Martins","","","","Fantasy",272,"2013-01-01","paperback",,,,,,,,,,"Por trás de toda máscara existe um homem de verdade Ainda criança, Bruce Wayne testemunha o assassinato dos pais – e o mistério sobre o motivo o impulsiona a fazer uma busca pelo seu passado. É quando descobre um diário secreto de seu pai Thomas, um médico rebelde que parece finalmente revelar o seu lado obscuro. Sua identidade é seriamente abalada quando um convidado levanta, inesperadamente, questões sobre o evento que acabou com a vida de sua amada mãe e seu admirável pai – caso que provocou para sempre sua vontade insaciável de proteção e vingança. Para descobrir a história real da família, Batman precisa confrontar o antigo inimigo, como o perverso Coringa, seu próprio mordomo Alfred, além do passado que assombra o asilo Arkham, para assumir o novo fardo de um legado sombrio. Muito mais próximo dos filmes de Burton e Christopher Nolan e das HQs de Frank Miller do que dos seriados de TV dos anos 1960 e dos outros quadrinhos. Um olhar imaginativo sobre o lado humano de um super-herói icônico. – Booklist","2023-10-20"
"10783455","9788539418640","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Turma da Monica - 25 Contos (Almofadado)",,"pt br","Fiction","Mauricio Sousa","","","","","","GIRASSOL",464,"2017-11-01",,,,,,,,,,,"Junto com a turma do bairro do Limoeiro, a criançada vai embarcar em aventuras inesquecíveis rumo aos mais belos contos de todos os tempos.! São 25 histórias interpretadas pela Turma da Mônica. Têm Branca de Neve, Os Três Porquinhos, Romeu e Julieta e muito mais!","2023-10-20"
"131203","9788501089625","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Fallen (Fallen, #1)",,"pt","","Lauren Kate","","","","","","Galera Record",406,"2010-01-01","paperback","Fallen",1,,,,,,,,"Caninos alongados vêm dominando o mercado editorial nos últimos anos. Mas segundo especialistas — entre eles o conceituado jornal britânico The Observer —, asas e plumas prometem acabar com esse reinado. Anjos caídos são a nova onda e começam a tomar o lugar dos sugadores de sangue nas prateleiras e nas listas. Assim como seus pálidos primos, esses seres celestiais são visitantes sobrenaturais, donos de uma carga de adrenalina e sexualidade latente que promete arrebatar os leitores mais jovens. 

FALLEN comprova a força da nova tendência. Com uma trama que gira em torno do amor entre um anjo e uma adolescente, o livro de Lauren Kate foi lançado no início de dezembro de 2009 e chegou à lista do NY Times já no fim do mesmo mês. Desde então, mantém presença constante na prestigiada tabela. E, a reboque, teve os direitos para o cinema comprados. A expectativa para o longa é tanta, que vários fãs da história postaram suas próprias versões do trailer — e do elenco ideal — no Youtube.

Lauren aposta no amor impossível entre os protagonistas para tecer o início de uma saga com todos os ingredientes de um cult do gênero. Em FALLEN, acompanhamos a adolescente Luce, mandada para um reformatório — apropriadamente batizado de Sword & Cross — após a morte do namorado em um incêndio misterioso. Ela suspeita que estranhas sombras negras, que a atormentam desde a infância, são as verdadeiras responsáveis. Mas quem acreditaria nela?

Na escola, ela encontra o etereamente belo Daniel Grigori...","2023-10-20"
"10783494","9788576765738","Meus livros","Arrumar,Digo",0,,,0,0,,,,,0,1,"","As Florestas Do Silêncio (Deltora #1)",,"pt br","","Emily Rodda","","","","","","Fundamento",104,"2010-01-01","paperback","Deltora ",1,,,,,,,,"O maligno Senhor das Sombras está tramando invadir Deltora e escravizar o seu povo. Há somente uma coisa que o impede - o mágico Cinturão de Deltora com suas sete pedras preciosas de fantástico e misterioso poder. Quando as pedras são roubadas e escondidas em locais sombrios e terríveis em todo o reino, o Senhor das Sombras triunfa e Deltora está perdida. Em segredo, com apenas um mapa desenhado à mão para guiá-los, dois estranhos companheiros saem numa perigosa busca. Determinados a encontrar as pedras perdidas e livrar seu país do tirano, eles lutam para atingir sua primeira meta - as sinistras Florestas do Silêncio.","2023-10-20"
"58400","9788544106976","Meus livros","Digo,Yah",0,,,0,0,,,,,0,1,"","Jogador nº 1","Jogador N.1 - Capa Do Filme (em Portugues Do Brasil)","pt","","Ernest Cline","","Carolina Caires Coelho","","","","LeYa",464,"2018-01-01","paperback","Ready Player One",1,,,,,,,,"Jogador Nº 1, de Ernest Cline, o livro de ficção científica mais amado e cultuado dos últimos tempos, chega agora aos cinemas numa superprodução dirigida por Steven Spielberg e estrelada por Tye Sheridan e Simon Pegg! Não perca a chance de conhecer todos os detalhes dessa história fantástica.

O ano é 2044 e a Terra não é mais a mesma. Fome, guerras e desemprego empurraram a humanidade para um estado de apatia nunca antes visto. Wade Watts é mais um dos que escapa da desanimadora realidade passando horas e horas conectado ao OASIS – uma utopia virtual global que permite aos usuários ser o que quiserem; um lugar onde se pode viver e se apaixonar em qualquer um dos mundos inspirados nos filmes, videogames e cultura pop dos anos 1980. Mas a possibilidade de existir em outra realidade não é o único atrativo do OASIS; o falecido James Halliday, bilionário e criador do jogo, escondeu em algum lugar desse imenso playground uma série de Easter Eggs, e premiará com sua enorme fortuna – e poder – aquele que conseguir desvendá-los. E Wade acabou de encontrar o primeiro deles.","2023-10-20"
"151494","9788508026814","Meus livros","Digo,Yah",0,,,0,0,,,,,0,1,"","A Ilha Perdida",,"pt","Detective and mystery stories","Maria José Dupré,Edmundo Rodrigues","","","","","","Editora Ática",128,"1993-01-01","paperback",,,,,,,,,,"Eduardo e Henrique resolvem explorar uma misteriosa ilha e descobrir se as histórias que ouvem sobre o lugar são reais. Acabam se envolvendo em uma grande aventura em que um velho sábio ensina o respeito e o amor à natureza. Um clássico da literatura juvenil brasileira.","2023-10-20"
"949649","9788581638249","Meus livros","",0,,,0,0,,,,,0,1,"","Sete Minutos Depois da Meia-Noite","noite","pt","","Patrick Ness,Paulo Polzonoff Junior","","","","","","Novo Conceito",160,"2016-01-01","paperback",,,,,,,,,,"Conor é um garoto de 13 anos e está com muitos problemas na vida. 

A mãe dele está muito doente, passando por tratamentos rigorosos. Os colegas da escola agem como se ele fosse invisível, exceto por Harry e seus amigos que o provocam diariamente. A avó de Conor, que não é como as outras avós, chega para uma longa estadia. E, além do pesadelo terrível que o faz acordar em desespero todas as noites, às 0 h 07 ele recebe a visita de um monstro que conta histórias sem sentido. 

O monstro vive na Terra há muito tempo, é grandioso e selvagem, mas Conor não teme sua aparência. Na verdade, ele teme o que o monstro quer, uma coisa muito frágil e perigosa. O monstro quer a verdade. 

Baseado na ideia de Siobhan Dowd, Sete minutos depois da meia-noite é um livro em que fantasia e realidade se misturam. Fala-nos dos sentimentos de perda, medo e solidão e também da coragem e da compaixão necessárias para ultrapassá-los.","2023-10-20"
"41148","9788578270698","Meus livros","",0,,,0,0,,,,,0,1,"","As Crônicas de Nárnia (As Crônicas de Nárnia, #1-7)",,"pt","Fantasy fiction,Fiction,Juvenile works","C.S. Lewis","","Paulo Mendes Campos,Silêda Steuernagel","","","","Martins Fontes",752,"2009-01-01","paperback",,,,,,,,,,"Viagens ao fim do mundo, criaturas fantásticas e batalhas épicas ente o bem e o mal - Este livro apresenta as sete crônicas de Nárnia integralmente, num único volume. Os livros são apresentados de acordo com a ordem de preferência do autor, cada capítulo com uma ilustração do artista Pauline Baynes. 'As crônicas de Nárnia' apresenta aventuras, personagens e fatos que falam aos leitores de todas as idades, mesmo cinqüenta anos após terem sido publicadas pela primeira vez.","2023-10-20"
"377057","9788560610495","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Supernatural: O Diario De John Winchester",,"pt","","Alexander C. Irvine","","","","","","Gryphus",224,"2011-01-01","hardcover",,,,,,,,,,"Sam and Dean Winchester know all the secrets their father recorded in his journal. Now you can, too. 

On November 2, 1983, Sam and Dean Winchester lost their mother to a demonic supernatural force. In the wake of the tragedy, their father, John, set out to learn everything he could about the paranormal evil that lives in the dark corners and on the back roads of America . . . and how to kill it. In his personal journal, he not only compiled folklore, legend, and superstition about all manner of otherworldly enemies but he also recorded his experiences—hunting the creature that killed his wife even as he raised his two sons. 

Part prequel, part resource guide, John Winchester's Journal finally gives fans the ultimate companion book for Supernatural. It's all here: the exorcism Sam and Dean used in ""Phantom Traveler,"" John's notes on everything from shape-shifters to Samuel Colt, Dean's first hunt, Sam's peewee soccer team . . . and John's single-minded pursuit of a growing and deadly evil.","2023-10-20"
"12576187","9782894334386","Meus livros","Yah",0,,,0,0,,,,,0,1,"","REI LEAO II - O REINO DE SIMBA",,,"","ROBYN BRYANT /ILUStr:KODANSHA","","","","","",,,,,,,,,,,,,,,"2023-10-20"
"201920","9788594540898","Meus livros","",0,,,0,0,,,,,0,1,"","Star Wars: A Trilogia - Dark Edition","EDIÇÃO ÉPICA PARA UMA SAGA ETERNA!","pt","","George Lucas,Donald F. Glut,James Kahn","","Antônio Tibau,Alexandre Matias,Petê Rissatti,Érika Lessa","","","","Darkside",528,"2019-06-01","hardcover",,,,,,,,,,"Em uma galáxia muito, muito distante, os fãs de Star Wars aguardavam por este momento inesquecível. No ano de encerramento da saga mais lendária da história do cinema, a DarkSide® Books apresenta uma nova edição de Star Wars: A Trilogia. Muito além de um fenômeno do cinema, Star Wars ditou regras na ficção científica, inspirou milhares de pessoas com a filosofia Jedi, nos levou até mundos incríveis e apresentou os personagens mais cativantes que poderiam existir no espaço.

As clássicas histórias de Luke Skywalker, Han Solo, Princesa Leia, Mestre Yoda e Darth Vader vão ganhar detalhes de outra galáxia em uma nova edição que todo geek terá orgulho de exibir em sua estante. A nova capa de Star Wars: A Trilogia tem detalhes em dourado, material semelhante a couro e, claro, faz parte da Experiência Dark, que contará com marcadores exclusivos dos personagens Chewbacca, C-3PO, R2-D2, Yoda e Princesa Leia. As páginas de guarda da nova edição também contam com um detalhe especial: elas brilham mais que um sabre de luz no escuro.

No ano em que a saga Star Wars chega ao fim com Star Wars Episódio IX: A Ascensão Skywalker, a DarkSide® Books apresenta uma nova edição que faz jus a importância da saga iniciada em 1977. Em Star Wars: A Trilogia, George Lucas escreve o Episódio IV – Uma Nova Esperança, com participação de Alan Dean Foster, a partir de uma adaptação do roteiro original do longa, e mostra, pela primeira vez, o jovem Luke Skywalker aos fãs, cinco meses antes do lançamento ...","2023-10-20"
"7692549","9786555982220","Meus livros","",0,,,0,0,,,,,0,1,"","PINÓQUIO: WOOD EDITION DARKSIDE",,"pt","Fiction","Carlo Collodi","","Gianluca Manzi,Léa Nachbin","","","","DARKSIDE BOOKS",256,"2022-10-07","paperback",,,,,,,,,,"O lirismo vivo do pequeno Frankenstein de madeira

Conheça a história que emoldurou nossa infância com todos os seus detalhes, veios e adornos. Ele ganhou vida em 1881 e vive até hoje dentro de nós. Vamos abrir a caixa de ferramentas da Caveira e conhecer a criação mais poderosa de Carlo Collodi, um marceneiro das palavras que foi capaz de esculpir em nossos corações o amor eterno por um boneco de madeira.

“Cuidado pro seu nariz não crescer!” Todo mundo em algum momento da vida já ouviu esta fabulosa advertência, que remete ao boneco de madeira mais famoso da literatura, cujas aventuras agora são publicadas pela DarkSide® Books. As Aventuras de Pinóquio: História de uma Marionete começaram a ser publicadas de forma seriada pelo italiano Carlo Collodi. Desde então, Pinóquio jamais deixou de ser reeditado, e a obra já foi traduzida para mais de 240 idiomas e dialetos, além de servir de base para inúmeras adaptações.

Célebre pela animação da Disney, a história de Pinóquio é uma trama surpreendente que mescla elementos dos contos de fada com traços da literatura satírica, do teatro de rua, e mesmo do gótico. Acompanhamos a trajetória errante de Pinóquio, que começa como um pedaço de madeira que serviria de lenha, mas é transformado pelo carpinteiro Geppetto em um boneco. Logo, no entanto, algo passa a inquietá-lo: Pinóquio deseja se tornar um menino de verdade.

Verdadeiro ícone cultural, o boneco de madeira de nariz crescente é reconhecido em qualquer parte do mundo. Além d...","2023-10-20"
"10784489","9788595084377","Meus livros","",0,,,0,0,,,,,0,1,"","O Silmarillion",,"pt","","J.R.R. Tolkien","","","","","","HarperCollins Brasil",496,"2019-03-01","hardcover",,,,,,,,,,"”O Silmarillion” é um relato dos Dias Antigos da Primeira Era do mundo criado por J.R.R. Tolkien. É a história longínqua para a qual os personagens de “O Senhor dos Anéis” e “”O Hobbit”” olham para trás, e em cujos eventos alguns deles, como Elrond e Galadriel, tomaram parte. Os contos de “O Silmarillion” se passam em uma época em que Morgoth, o Primeiro Senhor Sombrio, habitava a Terra-média, e os Altos-Elfos guerreavam contra ele pela recuperação das Silmarils, as joias que continham a pura luz de Valinor.

O livro começa com “”O Ainulindalë””, o mito da criação do Universo, seguido pelo “”Valaquenta””, onde estão descritas a natureza e os poderes de cada um dos deuses. O “”Akallâbeth”” narra o apogeu e a queda do reino da grande ilha de Númenor no final da Segunda Era e “”Dos Anéis de Poder”” fala dos grandes eventos no final da Terceira Era, como narrado em “”O Senhor dos Anéis””.”","2023-10-20"
"10784492","9788595084742","Meus livros","",0,,,0,0,,,,,0,1,"","O Hobbit",,"pt","","J.R.R. Tolkien,Reinaldo José Lopes","","","","","","Harpercollins",336,"2019-07-15","hardcover",,,,,,,,,,"Bilbo Bolseiro era um dos mais respeitáveis hobbits de todo o Condado até que, um dia, o mago Gandalf bate à sua porta. A partir de então, toda sua vida pacata e campestre soprando anéis de fumaça com seu belo cachimbo começa a mudar. Ele é convocado a participar de uma aventura por ninguém menos do que Thorin Escudo-de-Carvalho, um príncipe do poderoso povo dos Anãos. Essa jornada fará Bilbo, Gandalf e 13 anãos atravessarem a Terra-média, passando por inúmeros perigos, sejam eles, os imensos trols, as Montanhas Nevoentas infestadas de gobelins ou a muito antiga e misteriosa Trevamata, até chegarem (se conseguirem) na Montanha Solitária. Lá está um incalculável tesouro, mas há um porém. Deitado em cima dele está Smaug, o Dourado, um dragão malicioso que... bem, você terá que ler e descobrir. Lançado em 1937, O Hobbit é um divisor de águas na literatura fantástica mundial. Mais de 80 anos após a sua publicação, o livro que antecede os ocorridos em O Senhor dos Anéis continua arrebatando fãs de todas as idades, talvez pelo seu tom brincalhão com uma pitada de magia élfica, ou talvez porque J.R.R. Tolkien tenha escrito o melhor livro infanto-juvenil de todos os tempos.","2023-10-20"
"159092","9788595083653","Meus livros","",0,,,0,0,,,,,0,1,"","A queda de Gondolin",,"pt","","J.R.R. Tolkien","","","Christopher Tolkien","","","HarperCollins Brasil",320,"2018-08-30","hardcover",,,,,,,,,,"O último dos três Grandes Contos Perdidos do legendário de J.R.R.Tolkien narra a jornada de Tuor rumo à cidade secreta de Gondolin, refúgio élfico do povo do Rei Turgon. Contra a bela cidade, levanta-se Morgoth, o Inimigo Sombrio, com seu exército de seres malévolos.

A história da Queda de Gondolin começou a ser escrita em 1916 e agora ganha vida graças ao trabalho editorial de Christopher Tolkien, filho e executor legal das obras de Tolkien. Dessa forma cumprem-se duas sinas: a dos Elfos noldorin na Primeira Era do mundo e a do autor, ao conseguir publicar individualmente os três Grandes Contos dos Dias Antigos

Fechando a mitologia da Terra-média, A Queda de Gondolin, assim como Beren e Lúthien e Os Filhos de Húrin, foi ricamente ilustrada pelo renomado artista britânico Alan Lee, que retrata a fantasia de Tolkien há mais de 30 anos.

OBS: Houve pré-venda dessa edição + pôster sob o ISBN 9780000185488","2023-10-20"
